Date,State,Confirmed,Active,Recovered,Deaths,Tested,Positive,TPR
2020-04-24,Sikkim,0,0,0,0,NA,NA,NA
2020-04-24,Tamil Nadu,1755,867,866,22,72403,1755,0.024239327099705815
2020-04-24,Telangana,983,667,291,25,NA,NA,NA
2020-04-24,Tripura,2,0,2,0,NA,NA,NA
2020-04-24,Uttar Pradesh,1621,1370,226,25,53166,1621,0.03048941052552383
2020-04-24,Uttarakhand,48,23,25,0,4767,48,0.010069225928256766
2020-04-24,West Bengal,514,393,103,18,8933,514,0.0575394604276279
2020-04-25,Andaman and Nicobar Islands,33,22,11,0,NA,NA,NA
2020-04-25,Andhra Pradesh,1016,814,171,31,61266,1016,0.016583423105800934
2020-04-25,Arunachal Pradesh,1,0,1,0,NA,NA,NA
2020-04-25,Assam,36,16,19,1,7159,35,0.0048889509708059786
2020-04-25,Bihar,251,204,45,2,15885,238,0.014982688070506768
2020-04-25,Chandigarh,28,13,15,0,734,28,0.03814713896457766
2020-04-25,Chhattisgarh,37,5,32,0,12596,37,0.002937440457288028
2020-04-25,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,1386,0,0
2020-04-25,Delhi,2625,1702,869,54,35519,2625,0.07390410766068864
2020-04-25,Goa,7,0,7,0,NA,NA,NA
2020-04-25,Gujarat,3071,2656,282,133,48315,3061,0.0633550657145814
2020-04-25,Haryana,287,94,190,3,20270,287,0.014158855451406018
2020-04-25,Himachal Pradesh,40,15,23,2,4623,40,0.008652390222799048
2020-04-25,Jammu and Kashmir,494,376,112,6,12835,494,0.03848850798597585
2020-04-25,Jharkhand,67,56,8,3,6970,67,0.009612625538020086
2020-04-25,Karnataka,500,324,158,18,39083,500,0.012793286083463399
2020-04-25,Kerala,458,116,338,4,22360,457,0.020438282647584974
2020-04-25,Ladakh,20,4,16,0,NA,NA,NA
2020-04-25,Lakshadweep,0,0,0,0,NA,NA,NA
2020-04-25,Madhya Pradesh,1945,1564,281,100,27866,1945,0.06979832053398406
2020-04-25,Maharashtra,7628,6230,1076,322,100912,6817,0.06755390835579515
2020-04-25,Manipur,2,0,2,0,416,2,0.004807692307692308
2020-04-25,Meghalaya,12,11,0,1,1169,12,0.010265183917878529
2020-04-25,Mizoram,1,1,0,0,NA,NA,NA
2020-04-25,Nagaland,0,0,0,0,613,0,0
2020-04-25,Odisha,100,65,34,1,20599,94,0.004563328316908588
2020-04-25,Puducherry,8,4,4,0,1864,8,0.004291845493562232
2020-04-25,Punjab,308,219,72,17,13270,308,0.02321024868123587
2020-04-25,Rajasthan,2083,1536,513,34,78993,2083,0.02636942513893636
2020-04-25,Sikkim,0,0,0,0,NA,NA,NA
2020-04-25,Tamil Nadu,1821,838,960,23,80110,1821,0.022731244538759205
2020-04-25,Telangana,990,658,307,25,NA,NA,NA
2020-04-25,Tripura,2,0,2,0,NA,NA,NA
2020-04-25,Uttar Pradesh,1793,1505,261,27,56851,1793,0.031538583314277675
2020-04-25,Uttarakhand,48,22,26,0,5194,48,0.009241432422025414
2020-04-25,West Bengal,571,450,103,18,9880,571,0.05779352226720648
2020-04-26,Andaman and Nicobar Islands,33,22,11,0,NA,NA,NA
2020-04-26,Andhra Pradesh,1097,835,231,31,68034,1097,0.01612429079577858
2020-04-26,Arunachal Pradesh,1,0,1,0,568,2,0.0035211267605633804
2020-04-26,Assam,36,8,27,1,7823,35,0.004473986961523712
2020-04-26,Bihar,277,219,56,2,17041,255,0.014963910568628601
2020-04-26,Chandigarh,36,19,17,0,756,30,0.03968253968253968
2020-04-26,Chhattisgarh,37,5,32,0,13786,37,0.002683882199332656
2020-04-26,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,1901,0,0
2020-04-26,Delhi,2918,1987,877,54,37613,2918,0.07757956025842129
2020-04-26,Goa,7,0,7,0,NA,NA,NA
2020-04-26,Gujarat,3301,2837,313,151,51091,3301,0.06461020531991936
2020-04-26,Haryana,296,95,198,3,21467,296,0.013788605766991195
2020-04-26,Himachal Pradesh,40,15,23,2,4901,40,0.008161599673536014
2020-04-26,Jammu and Kashmir,523,380,137,6,13959,523,0.037466867254101296
2020-04-26,Jharkhand,82,66,13,3,7806,82,0.010504739943633103
2020-04-26,Karnataka,503,302,182,19,42964,503,0.011707476026440742
2020-04-26,Kerala,469,123,342,4,22954,468,0.020388603293543608
2020-04-26,Ladakh,20,4,16,0,NA,NA,NA
2020-04-26,Lakshadweep,0,0,0,0,NA,NA,NA
2020-04-26,Madhya Pradesh,2090,1684,302,104,25232,2090,0.08283132530120482
2020-04-26,Maharashtra,8068,6539,1188,341,107979,7928,0.073421683845933
2020-04-26,Manipur,2,0,2,0,NA,NA,NA
2020-04-26,Meghalaya,12,11,0,1,NA,NA,NA
2020-04-26,Mizoram,1,1,0,0,146,1,0.00684931506849315
2020-04-26,Nagaland,0,0,0,0,613,0,0
2020-04-26,Odisha,103,67,35,1,22816,103,0.00451437587657784
2020-04-26,Puducherry,8,4,4,0,1977,8,0.004046535154274153
2020-04-26,Punjab,322,220,84,18,14317,322,0.02249074526786338
2020-04-26,Rajasthan,2185,1515,629,41,82942,2185,0.02634371006245328
2020-04-26,Sikkim,0,0,0,0,NA,NA,NA
2020-04-26,Tamil Nadu,1885,841,1020,24,87605,1885,0.021517036698818562
2020-04-26,Telangana,1001,660,316,25,NA,NA,NA
2020-04-26,Tripura,2,0,2,0,NA,NA,NA
2020-04-26,Uttar Pradesh,1873,1516,327,30,61799,1873,0.030307933785336333
2020-04-26,Uttarakhand,51,25,26,0,5277,50,0.009475080538184575
2020-04-26,West Bengal,611,486,105,20,10893,611,0.056091067658129073
2020-04-27,Andaman and Nicobar Islands,33,22,11,0,2848,33,0.011587078651685394
2020-04-27,Andhra Pradesh,1177,911,235,31,74551,1177,0.015787849928237046
2020-04-27,Arunachal Pradesh,1,0,1,0,584,2,0.003424657534246575
2020-04-27,Assam,36,8,27,1,8117,35,0.004311937908094123
2020-04-27,Bihar,346,288,56,2,18179,328,0.01804279663347819
2020-04-27,Chandigarh,45,28,17,0,843,40,0.04744958481613286
2020-04-27,Chhattisgarh,37,5,32,0,14987,37,0.0024688062987922865
2020-04-27,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,2379,0,0
2020-04-27,Delhi,3108,2177,877,54,39911,3108,0.0778732680213475
2020-04-27,Goa,7,0,7,0,1541,7,0.004542504866969501
2020-04-27,Gujarat,3548,2992,394,162,53575,3547,0.06620625291647224
2020-04-27,Haryana,301,86,212,3,22993,301,0.013090940721089028
2020-04-27,Himachal Pradesh,40,12,26,2,5106,40,0.007833920877399139
2020-04-27,Jammu and Kashmir,546,375,164,7,14988,546,0.03642914331465172
2020-04-27,Jharkhand,103,83,17,3,8757,103,0.01176201895626356
2020-04-27,Karnataka,512,299,193,20,45685,512,0.011207179599430886
2020-04-27,Kerala,482,123,355,4,24146,481,0.01992048372401226
2020-04-27,Ladakh,20,4,16,0,NA,NA,NA
2020-04-27,Lakshadweep,0,0,0,0,NA,NA,NA
2020-04-27,Madhya Pradesh,2165,1697,357,111,27009,2165,0.08015846569661965
2020-04-27,Maharashtra,8590,6940,1282,368,115147,8068,0.07006695788861195
2020-04-27,Manipur,2,0,2,0,NA,NA,NA
2020-04-27,Meghalaya,12,11,0,1,1254,12,0.009569377990430622
2020-04-27,Mizoram,1,1,0,0,146,1,0.00684931506849315
2020-04-27,Nagaland,0,0,0,0,629,0,0
2020-04-27,Odisha,118,80,37,1,25103,111,0.004421782257100745
2020-04-27,Puducherry,8,3,5,0,2014,8,0.003972194637537239
2020-04-27,Punjab,330,213,98,19,15516,330,0.021268368136117557
2020-04-27,Rajasthan,2262,1468,744,50,87777,2262,0.025769848593595133
2020-04-27,Sikkim,0,0,0,0,NA,NA,NA
2020-04-27,Tamil Nadu,1937,839,1074,24,94781,1937,0.020436585391586923
2020-04-27,Telangana,1003,646,332,25,NA,NA,NA
2020-04-27,Tripura,2,0,2,0,NA,NA,NA
2020-04-27,Uttar Pradesh,1986,1556,399,31,67145,1896,0.0282373966788294
2020-04-27,Uttarakhand,51,25,26,0,5463,51,0.009335529928610654
2020-04-27,West Bengal,649,524,105,20,12043,649,0.0538902266877024
2020-04-28,Andaman and Nicobar Islands,33,18,15,0,NA,NA,NA
2020-04-28,Andhra Pradesh,1259,970,258,31,80334,1259,0.015672069111459654
2020-04-28,Arunachal Pradesh,1,0,1,0,610,2,0.003278688524590164
2020-04-28,Assam,38,10,27,1,NA,NA,NA
2020-04-28,Bihar,366,300,64,2,19790,346,0.017483577564426478
2020-04-28,Chandigarh,56,39,17,0,924,56,0.06060606060606061
2020-04-28,Chhattisgarh,38,4,34,0,15737,38,0.0024146914913897185
2020-04-28,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,NA,NA,NA
2020-04-28,Delhi,3314,2182,1078,54,43370,3314,0.07641226654369379
2020-04-28,Goa,7,0,7,0,1776,7,0.003941441441441441
2020-04-28,Gujarat,3774,3159,434,181,56101,3774,0.06727152813675336
2020-04-28,Haryana,308,82,223,3,24826,308,0.01240634818335616
2020-04-28,Himachal Pradesh,40,12,26,2,5391,40,0.007419773696902244
2020-04-28,Jammu and Kashmir,565,381,176,8,16619,565,0.03399723208375955
2020-04-28,Jharkhand,105,83,19,3,9408,105,0.011160714285714286
2020-04-28,Karnataka,523,296,207,20,50512,523,0.010353975292999683
2020-04-28,Kerala,486,123,359,4,24855,485,0.01951317642325488
2020-04-28,Ladakh,22,6,16,0,NA,NA,NA
2020-04-28,Lakshadweep,0,0,0,0,NA,NA,NA
2020-04-28,Madhya Pradesh,2387,1893,373,121,31060,2387,0.07685125563425628
2020-04-28,Maharashtra,9318,7531,1388,399,120620,8590,0.07121538716630742
2020-04-28,Manipur,2,0,2,0,NA,NA,NA
2020-04-28,Meghalaya,12,11,0,1,1382,12,0.008683068017366137
2020-04-28,Mizoram,1,1,0,0,158,1,0.006329113924050633
2020-04-28,Nagaland,0,0,0,0,639,0,0
2020-04-28,Odisha,118,79,38,1,26687,118,0.00442162850826245
2020-04-28,Puducherry,8,3,5,0,2156,8,0.0037105751391465678
2020-04-28,Punjab,342,222,101,19,17021,342,0.02009282650843076
2020-04-28,Rajasthan,2364,1542,770,52,92506,2364,0.025555099128705166
2020-04-28,Sikkim,0,0,0,0,NA,NA,NA
2020-04-28,Tamil Nadu,2058,905,1128,25,101874,2058,0.020201425290064197
2020-04-28,Telangana,1009,610,374,25,19063,1009,0.05292975921943031
2020-04-28,Tripura,2,0,2,0,NA,NA,NA
2020-04-28,Uttar Pradesh,2053,1557,462,34,70307,2053,0.02920050635071899
2020-04-28,Uttarakhand,54,28,26,0,5739,52,0.009060811988151245
2020-04-28,West Bengal,697,566,109,22,13223,697,0.052711185056341224
2020-04-29,Andaman and Nicobar Islands,33,18,15,0,NA,NA,NA
2020-04-29,Andhra Pradesh,1332,1014,287,31,88061,1332,0.01512587865229784
2020-04-29,Arunachal Pradesh,1,0,1,0,662,2,0.0030211480362537764
2020-04-29,Assam,38,8,29,1,9520,37,0.0038865546218487396
2020-04-29,Bihar,403,337,64,2,21180,383,0.018083097261567517
2020-04-29,Chandigarh,68,51,17,0,1012,67,0.06620553359683795
2020-04-29,Chhattisgarh,38,4,34,0,16546,38,0.0022966275837060317
2020-04-29,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,2921,0,0
2020-04-29,Delhi,3439,2291,1092,56,47225,3439,0.0728215987294865
2020-04-29,Goa,7,0,7,0,1871,7,0.0037413148049171567
2020-04-29,Gujarat,4082,3358,527,197,59488,4082,0.06861888111888112
2020-04-29,Haryana,311,84,224,3,26148,311,0.0118938350925501
2020-04-29,Himachal Pradesh,40,12,26,2,5772,40,0.00693000693000693
2020-04-29,Jammu and Kashmir,581,381,192,8,18450,581,0.03149051490514905
2020-04-29,Jharkhand,107,85,19,3,10268,107,0.010420724581223218
2020-04-29,Karnataka,535,298,216,21,55404,535,0.0096563425023464
2020-04-29,Kerala,496,123,369,4,25827,495,0.019165989081194098
2020-04-29,Ladakh,22,5,17,0,1949,22,0.011287839917906618
2020-04-29,Lakshadweep,0,0,0,0,NA,NA,NA
2020-04-29,Madhya Pradesh,2560,1968,461,131,33837,2560,0.07565682536867925
2020-04-29,Maharashtra,9915,7891,1593,431,128726,9318,0.07238630890418409
2020-04-29,Manipur,2,0,2,0,NA,NA,NA
2020-04-29,Meghalaya,12,11,0,1,1397,12,0.008589835361488905
2020-04-29,Mizoram,1,1,0,0,179,1,0.00558659217877095
2020-04-29,Nagaland,0,0,0,0,644,0,0
2020-04-29,Odisha,125,85,39,1,29108,122,0.0041912876185241175
2020-04-29,Puducherry,8,3,5,0,2228,8,0.003590664272890485
2020-04-29,Punjab,375,255,101,19,18670,375,0.020085698982324585
2020-04-29,Rajasthan,2440,1571,814,55,97790,2438,0.02493097453727375
2020-04-29,Sikkim,0,0,0,0,NA,NA,NA
2020-04-29,Tamil Nadu,2162,925,1210,27,109961,2162,0.019661516355798873
2020-04-29,Telangana,1016,582,409,25,19278,1016,0.05270256250648408
2020-04-29,Tripura,2,0,2,0,NA,NA,NA
2020-04-29,Uttar Pradesh,2134,1585,510,39,73716,2134,0.02894893917195724
2020-04-29,Uttarakhand,55,27,28,0,6046,54,0.008931524975190208
2020-04-29,West Bengal,725,584,119,22,14620,725,0.04958960328317374
2020-04-30,Andaman and Nicobar Islands,33,17,16,0,NA,NA,NA
2020-04-30,Andhra Pradesh,1403,1051,321,31,94558,1403,0.014837454260876922
2020-04-30,Arunachal Pradesh,1,0,1,0,694,2,0.002881844380403458
2020-04-30,Assam,43,13,29,1,NA,NA,NA
2020-04-30,Bihar,425,339,84,2,22672,409,0.018039872971065633
2020-04-30,Chandigarh,74,56,18,0,1147,74,0.06451612903225806
2020-04-30,Chhattisgarh,40,4,36,0,17541,40,0.0022803717005871957
2020-04-30,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,3464,0,0
2020-04-30,Delhi,3515,2362,1094,59,NA,NA,NA
2020-04-30,Goa,7,0,7,0,2031,7,0.0034465780403741997
2020-04-30,Gujarat,4395,3568,613,214,64007,4395,0.06866436483509616
2020-04-30,Haryana,339,101,234,4,28202,339,0.01202042408339834
2020-04-30,Himachal Pradesh,40,9,29,2,6133,40,0.006522093592043046
2020-04-30,Jammu and Kashmir,614,390,216,8,19746,614,0.031094905297275398
2020-04-30,Jharkhand,110,88,19,3,10987,109,0.009920815509238191
2020-04-30,Karnataka,565,314,229,22,60156,565,0.00939224682492187
2020-04-30,Kerala,498,111,383,4,27481,497,0.01808522251737564
2020-04-30,Ladakh,22,5,17,0,2245,22,0.009799554565701559
2020-04-30,Lakshadweep,0,0,0,0,NA,NA,NA
2020-04-30,Madhya Pradesh,2625,2005,482,138,41712,2625,0.06293153049482163
2020-04-30,Maharashtra,10498,8267,1773,458,135694,9915,0.07306881660206052
2020-04-30,Manipur,2,0,2,0,459,2,0.004357298474945534
2020-04-30,Meghalaya,12,11,0,1,1595,12,0.007523510971786834
2020-04-30,Mizoram,1,1,0,0,180,1,0.005555555555555556
2020-04-30,Nagaland,0,0,0,0,653,0,0
2020-04-30,Odisha,143,101,41,1,31696,142,0.0044800605754669355
2020-04-30,Puducherry,8,3,5,0,2353,8,0.003399915002124947
2020-04-30,Punjab,480,356,104,20,21205,480,0.02263617071445414
2020-04-30,Rajasthan,2584,1633,893,58,103704,2584,0.02491707166550953
2020-04-30,Sikkim,0,0,0,0,NA,NA,NA
2020-04-30,Tamil Nadu,2323,1038,1258,27,119748,2323,0.019399071383238133
2020-04-30,Telangana,1038,568,442,28,NA,NA,NA
2020-04-30,Tripura,3,1,2,0,NA,NA,NA
2020-04-30,Uttar Pradesh,2211,1620,551,40,78013,2211,0.02834143027444144
2020-04-30,Uttarakhand,57,21,36,0,6565,57,0.008682406702208682
2020-04-30,West Bengal,758,601,124,33,16525,758,0.045869894099848714
2020-05-01,Andaman and Nicobar Islands,33,17,16,0,3754,33,0.008790623335109217
2020-05-01,Andhra Pradesh,1463,1027,403,33,102460,1463,0.014278742924067929
2020-05-01,Arunachal Pradesh,1,0,1,0,724,2,0.0027624309392265192
2020-05-01,Assam,43,9,33,1,NA,NA,NA
2020-05-01,Bihar,466,365,98,3,24118,466,0.019321668463388342
2020-05-01,Chandigarh,88,70,18,0,1252,88,0.07028753993610223
2020-05-01,Chhattisgarh,43,7,36,0,18039,43,0.0023837241532235712
2020-05-01,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,4003,0,0
2020-05-01,Delhi,3738,2510,1167,61,NA,NA,NA
2020-05-01,Goa,7,0,7,0,2181,7,0.0032095369096744614
2020-05-01,Gujarat,4721,3749,736,236,68774,4721,0.0686451275191206
2020-05-01,Haryana,357,113,240,4,30191,357,0.011824715974959425
2020-05-01,Himachal Pradesh,40,7,31,2,6472,40,0.006180469715698393
2020-05-01,Jammu and Kashmir,639,384,247,8,21695,639,0.02945379119612814
2020-05-01,Jharkhand,113,89,21,3,11771,113,0.009599864072721094
2020-05-01,Karnataka,589,316,251,22,64898,589,0.009075780455483991
2020-05-01,Kerala,498,102,392,4,29012,497,0.017130842410037227
2020-05-01,Ladakh,22,5,17,0,2430,22,0.00905349794238683
2020-05-01,Lakshadweep,0,0,0,0,NA,NA,NA
2020-05-01,Madhya Pradesh,2715,2045,524,146,44116,2715,0.06154229757910962
2020-05-01,Maharashtra,11506,9143,1879,484,144159,10498,0.07282236974451821
2020-05-01,Manipur,2,0,2,0,461,2,0.004338394793926247
2020-05-01,Meghalaya,12,1,10,1,NA,NA,NA
2020-05-01,Mizoram,1,1,0,0,180,1,0.005555555555555556
2020-05-01,Nagaland,0,0,0,0,664,0,0
2020-05-01,Odisha,154,98,55,1,34133,149,0.0043652770046582485
2020-05-01,Puducherry,8,3,5,0,2698,9,0.003335804299481097
2020-05-01,Punjab,585,457,108,20,23176,585,0.025241629271660338
2020-05-01,Rajasthan,2666,1488,1116,62,108543,2666,0.024561694443676698
2020-05-01,Sikkim,0,0,0,0,NA,NA,NA
2020-05-01,Tamil Nadu,2526,1186,1312,28,129363,2526,0.01952644883003641
2020-05-01,Telangana,1044,552,464,28,NA,NA,NA
2020-05-01,Tripura,3,1,2,0,4828,3,6.213753106876554e-4
2020-05-01,Uttar Pradesh,2328,1632,654,42,82459,2328,0.028232212372209218
2020-05-01,Uttarakhand,57,19,37,1,7042,57,0.008094291394490201
2020-05-01,West Bengal,795,615,139,41,18566,NA,NA
2020-05-02,Andaman and Nicobar Islands,33,7,26,0,NA,NA,NA
2020-05-02,Andhra Pradesh,1525,1051,441,33,108403,1525,0.014067876350285509
2020-05-02,Arunachal Pradesh,1,0,1,0,NA,NA,NA
2020-05-02,Assam,43,9,33,1,11623,42,0.0036135249075109695
2020-05-02,Bihar,481,360,117,4,25724,476,0.018504120665526355
2020-05-02,Chandigarh,94,75,19,0,1462,94,0.06429548563611491
2020-05-02,Chhattisgarh,43,7,36,0,NA,NA,NA
2020-05-02,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,NA,NA,NA
2020-05-02,Delhi,4122,2802,1256,64,58210,4122,0.0708125751589074
2020-05-02,Goa,7,0,7,0,2372,7,0.002951096121416526
2020-05-02,Gujarat,5054,3896,896,262,74116,5054,0.06819040423120513
2020-05-02,Haryana,376,130,241,5,31200,369,0.011826923076923077
2020-05-02,Himachal Pradesh,40,4,34,2,6836,40,0.005851375073142188
2020-05-02,Jammu and Kashmir,666,404,254,8,23406,666,0.028454242501922584
2020-05-02,Jharkhand,115,90,22,3,12393,115,0.009279431937384007
2020-05-02,Karnataka,601,305,271,25,69730,601,0.0086189588412448
2020-05-02,Kerala,500,96,400,4,33276,499,0.014995792763553312
2020-05-02,Ladakh,23,6,17,0,2434,23,0.009449465899753493
2020-05-02,Lakshadweep,0,0,0,0,NA,NA,NA
2020-05-02,Madhya Pradesh,2788,2012,624,152,46578,2788,0.05985658465369917
2020-05-02,Maharashtra,12296,9776,2000,520,151085,11506,0.07615580633418274
2020-05-02,Manipur,2,0,2,0,468,2,0.004273504273504274
2020-05-02,Meghalaya,12,1,10,1,1707,12,0.007029876977152899
2020-05-02,Mizoram,1,1,0,0,183,1,0.00546448087431694
2020-05-02,Nagaland,0,0,0,0,674,0,0
2020-05-02,Odisha,160,103,56,1,36593,157,0.0042904380619244115
2020-05-02,Puducherry,9,4,5,0,2990,12,0.004013377926421404
2020-05-02,Punjab,772,640,112,20,24868,772,0.031043911854592248
2020-05-02,Rajasthan,2772,1462,1242,68,113934,2720,0.023873470605789315
2020-05-02,Sikkim,0,0,0,0,NA,NA,NA
2020-05-02,Tamil Nadu,2757,1387,1341,29,139490,2757,0.019764857695892177
2020-05-02,Telangana,1061,533,499,29,NA,NA,NA
2020-05-02,Tripura,5,3,2,0,4955,5,0.0010090817356205853
2020-05-02,Uttar Pradesh,2487,1746,698,43,85729,2487,0.029010019946575837
2020-05-02,Uttarakhand,59,19,39,1,7369,59,0.008006513773917763
2020-05-02,West Bengal,922,723,151,48,20976,795,0.03790045766590389
2020-05-03,Andaman and Nicobar Islands,33,1,32,0,NA,NA,NA
2020-05-03,Andhra Pradesh,1583,1062,488,33,114937,1583,0.013772762469874801
2020-05-03,Arunachal Pradesh,1,0,1,0,810,2,0.0024691358024691358
2020-05-03,Assam,43,9,33,1,NA,NA,NA
2020-05-03,Bihar,517,389,124,4,26951,485,0.01799562168379652
2020-05-03,Chandigarh,97,77,19,1,1616,97,0.06002475247524752
2020-05-03,Chhattisgarh,57,21,36,0,19902,57,0.0028640337654507087
2020-05-03,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,4328,0,0
2020-05-03,Delhi,4549,3123,1362,64,60246,4549,0.07550708760747601
2020-05-03,Goa,7,0,7,0,2548,7,0.0027472527472527475
2020-05-03,Gujarat,5428,4096,1042,290,80060,5428,0.06779915063702223
2020-05-03,Haryana,442,193,244,5,35278,442,0.012529054935087023
2020-05-03,Himachal Pradesh,40,3,35,2,7185,40,0.0055671537926235215
2020-05-03,Jammu and Kashmir,701,406,287,8,26038,701,0.026922190644442737
2020-05-03,Jharkhand,115,85,27,3,13055,115,0.008808885484488702
2020-05-03,Karnataka,614,296,293,25,74898,614,0.008197815696013244
2020-05-03,Kerala,500,95,401,4,34608,499,0.014418631530282016
2020-05-03,Ladakh,42,25,17,0,2434,41,0.01684470008216927
2020-05-03,Lakshadweep,0,0,0,0,NA,NA,NA
2020-05-03,Madhya Pradesh,2837,1882,798,157,49186,2837,0.05767901435367787
2020-05-03,Maharashtra,12974,10312,2115,547,159754,12296,0.07696833882093719
2020-05-03,Manipur,2,0,2,0,NA,NA,NA
2020-05-03,Meghalaya,12,1,10,1,NA,NA,NA
2020-05-03,Mizoram,1,1,0,0,183,1,0.00546448087431694
2020-05-03,Nagaland,0,0,0,0,684,0,0
2020-05-03,Odisha,162,101,60,1,38658,162,0.004190594443582182
2020-05-03,Puducherry,9,3,6,0,3155,12,0.003803486529318542
2020-05-03,Punjab,1102,964,117,21,26439,1102,0.04168085025908695
2020-05-03,Rajasthan,2886,1459,1356,71,120240,2886,0.02400199600798403
2020-05-03,Sikkim,0,0,0,0,NA,NA,NA
2020-05-03,Tamil Nadu,3023,1614,1379,30,150107,3023,0.020138967536490637
2020-05-03,Telangana,1082,508,545,29,NA,NA,NA
2020-05-03,Tripura,17,15,2,0,5162,5,9.686168151879117e-4
2020-05-03,Uttar Pradesh,2645,1848,754,43,95841,2645,0.02759779217662587
2020-05-03,Uttarakhand,60,20,39,1,7578,60,0.00791765637371338
2020-05-03,West Bengal,1198,944,132,122,22915,922,0.04023565350207288
2020-05-04,Andaman and Nicobar Islands,33,1,32,0,NA,NA,NA
2020-05-04,Andhra Pradesh,1650,1093,524,33,125229,1650,0.013175861821143664
2020-05-04,Arunachal Pradesh,1,0,1,0,869,2,0.0023014959723820483
2020-05-04,Assam,43,9,33,1,12775,42,0.0032876712328767125
2020-05-04,Bihar,528,397,127,4,28345,525,0.018521785147292292
2020-05-04,Chandigarh,102,80,21,1,1678,102,0.060786650774731825
2020-05-04,Chhattisgarh,58,22,36,0,NA,NA,NA
2020-05-04,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,4434,0,0
2020-05-04,Delhi,4898,3403,1431,64,64108,4898,0.07640232108317214
2020-05-04,Goa,7,0,7,0,2899,7,0.002414625733011383
2020-05-04,Gujarat,5804,4290,1195,319,84648,5804,0.06856629808146678
2020-05-04,Haryana,517,258,253,6,38183,517,0.013540057093470916
2020-05-04,Himachal Pradesh,41,4,35,2,7430,41,0.005518169582772544
2020-05-04,Jammu and Kashmir,726,415,303,8,28199,726,0.025745593815383525
2020-05-04,Jharkhand,115,85,27,3,13832,115,0.008314054366685945
2020-05-04,Karnataka,651,303,321,27,79193,651,0.00822042352228101
2020-05-04,Kerala,500,34,462,4,35441,499,0.014079738156372562
2020-05-04,Ladakh,42,25,17,0,2639,41,0.015536187949981054
2020-05-04,Lakshadweep,0,0,0,0,NA,NA,NA
2020-05-04,Madhya Pradesh,2942,1920,856,166,52095,2942,0.056473749880026874
2020-05-04,Maharashtra,14541,11494,2465,582,168374,12974,0.07705465214344258
2020-05-04,Manipur,2,0,2,0,571,2,0.0035026269702276708
2020-05-04,Meghalaya,12,1,10,1,1884,12,0.006369426751592357
2020-05-04,Mizoram,1,1,0,0,183,1,0.00546448087431694
2020-05-04,Nagaland,0,0,0,0,708,0,0
2020-05-04,Odisha,169,108,60,1,41128,169,0.004109122738766777
2020-05-04,Puducherry,9,3,6,0,3281,12,0.00365742151782993
2020-05-04,Punjab,1232,1081,128,23,28545,1232,0.04315992292870906
2020-05-04,Rajasthan,3061,1546,1438,77,129258,3061,0.023681319531479676
2020-05-04,Sikkim,0,0,0,0,170,NA,NA
2020-05-04,Tamil Nadu,3550,2110,1409,31,162970,3550,0.02178315027305639
2020-05-04,Telangana,1085,471,585,29,NA,NA,NA
2020-05-04,Tripura,30,28,2,0,5394,17,0.0031516499814608825
2020-05-04,Uttar Pradesh,2766,1914,802,50,98300,2766,0.028138351983723296
2020-05-04,Uttarakhand,60,20,39,1,7806,60,0.007686395080707148
2020-05-04,West Bengal,1259,908,218,133,25116,1259,0.050127408823061
2020-05-05,Andaman and Nicobar Islands,33,1,32,0,NA,NA,NA
